FECHA_RESULTADO,DEPARTAMENTO,SEXO,casos_positivos
2020-06-30,LIMA,FEMENINO,675
2020-06-30,LIMA,MASCULINO,769
2020-06-30,LORETO,FEMENINO,30
2020-06-30,LORETO,MASCULINO,36
2020-06-30,MADRE DE DIOS,FEMENINO,42
2020-06-30,MADRE DE DIOS,MASCULINO,49
2020-06-30,MOQUEGUA,FEMENINO,9
2020-06-30,MOQUEGUA,MASCULINO,43
2020-06-30,PASCO,FEMENINO,9
2020-06-30,PASCO,MASCULINO,3
2020-06-30,PIURA,FEMENINO,124
2020-06-30,PIURA,MASCULINO,120
2020-06-30,PUNO,FEMENINO,14
2020-06-30,PUNO,MASCULINO,6
2020-06-30,SAN MARTIN,FEMENINO,132
2020-06-30,SAN MARTIN,MASCULINO,126
2020-06-30,TACNA,FEMENINO,16
2020-06-30,TACNA,MASCULINO,26
2020-06-30,TUMBES,FEMENINO,68
2020-06-30,TUMBES,MASCULINO,77
2020-06-30,UCAYALI,FEMENINO,43
2020-06-30,UCAYALI,MASCULINO,51
2020-07-01,AMAZONAS,FEMENINO,23
2020-07-01,AMAZONAS,MASCULINO,66
2020-07-01,ANCASH,FEMENINO,67
2020-07-01,ANCASH,MASCULINO,77
2020-07-01,APURIMAC,FEMENINO,6
2020-07-01,AREQUIPA,FEMENINO,87
2020-07-01,AREQUIPA,MASCULINO,104
2020-07-01,AYACUCHO,FEMENINO,11
2020-07-01,AYACUCHO,MASCULINO,21
2020-07-01,CAJAMARCA,FEMENINO,36
2020-07-01,CAJAMARCA,MASCULINO,30
2020-07-01,CALLAO,FEMENINO,30
2020-07-01,CALLAO,MASCULINO,30
2020-07-01,CUSCO,FEMENINO,6
2020-07-01,CUSCO,MASCULINO,12
2020-07-01,HUANCAVELICA,FEMENINO,6
2020-07-01,HUANCAVELICA,MASCULINO,4
2020-07-01,HUANUCO,FEMENINO,25
2020-07-01,HUANUCO,MASCULINO,38
2020-07-01,ICA,FEMENINO,93
2020-07-01,ICA,MASCULINO,83
2020-07-01,JUNIN,FEMENINO,35
2020-07-01,JUNIN,MASCULINO,39
2020-07-01,LA LIBERTAD,FEMENINO,74
2020-07-01,LA LIBERTAD,MASCULINO,119
2020-07-01,LAMBAYEQUE,FEMENINO,63
2020-07-01,LAMBAYEQUE,MASCULINO,68
2020-07-01,LIMA,FEMENINO,638
2020-07-01,LIMA,MASCULINO,781
2020-07-01,LORETO,FEMENINO,49
2020-07-01,LORETO,MASCULINO,77
2020-07-01,MADRE DE DIOS,FEMENINO,39
2020-07-01,MADRE DE DIOS,MASCULINO,53
2020-07-01,MOQUEGUA,FEMENINO,14
2020-07-01,MOQUEGUA,MASCULINO,21
2020-07-01,PASCO,FEMENINO,8
2020-07-01,PASCO,MASCULINO,5
2020-07-01,PIURA,FEMENINO,100
2020-07-01,PIURA,MASCULINO,129
2020-07-01,PUNO,FEMENINO,8
2020-07-01,PUNO,MASCULINO,11
2020-07-01,SAN MARTIN,FEMENINO,84
2020-07-01,SAN MARTIN,MASCULINO,98
2020-07-01,TACNA,FEMENINO,12
2020-07-01,TACNA,MASCULINO,10
2020-07-01,TUMBES,FEMENINO,35
2020-07-01,TUMBES,MASCULINO,39
2020-07-01,UCAYALI,FEMENINO,28
2020-07-01,UCAYALI,MASCULINO,57
2020-07-02,AMAZONAS,FEMENINO,42
2020-07-02,AMAZONAS,MASCULINO,57
2020-07-02,ANCASH,FEMENINO,66
2020-07-02,ANCASH,MASCULINO,59
2020-07-02,APURIMAC,FEMENINO,3
2020-07-02,APURIMAC,MASCULINO,7
2020-07-02,AREQUIPA,FEMENINO,54
2020-07-02,AREQUIPA,MASCULINO,70
2020-07-02,AYACUCHO,FEMENINO,19
2020-07-02,AYACUCHO,MASCULINO,32
2020-07-02,CAJAMARCA,FEMENINO,60
2020-07-02,CAJAMARCA,MASCULINO,98
2020-07-02,CALLAO,FEMENINO,40
2020-07-02,CALLAO,MASCULINO,39
2020-07-02,CUSCO,FEMENINO,10
2020-07-02,CUSCO,MASCULINO,26
2020-07-02,HUANCAVELICA,FEMENINO,5
2020-07-02,HUANCAVELICA,MASCULINO,6
2020-07-02,HUANUCO,FEMENINO,33
2020-07-02,HUANUCO,MASCULINO,32
2020-07-02,ICA,FEMENINO,85
2020-07-02,ICA,MASCULINO,80
2020-07-02,JUNIN,FEMENINO,46
2020-07-02,JUNIN,MASCULINO,38
2020-07-02,LA LIBERTAD,FEMENINO,108
2020-07-02,LA LIBERTAD,MASCULINO,106
2020-07-02,LAMBAYEQUE,FEMENINO,57
2020-07-02,LAMBAYEQUE,MASCULINO,59
2020-07-02,LIMA,FEMENINO,667
2020-07-02,LIMA,MASCULINO,632
2020-07-02,LORETO,FEMENINO,44
2020-07-02,LORETO,MASCULINO,51
2020-07-02,MADRE DE DIOS,FEMENINO,34
2020-07-02,MADRE DE DIOS,MASCULINO,41
2020-07-02,MOQUEGUA,FEMENINO,10
2020-07-02,MOQUEGUA,MASCULINO,10
2020-07-02,PASCO,FEMENINO,8
2020-07-02,PASCO,MASCULINO,11
2020-07-02,PIURA,FEMENINO,88
2020-07-02,PIURA,MASCULINO,87
2020-07-02,PUNO,FEMENINO,8
2020-07-02,PUNO,MASCULINO,11
2020-07-02,SAN MARTIN,FEMENINO,106
2020-07-02,SAN MARTIN,MASCULINO,99
2020-07-02,TACNA,FEMENINO,16
2020-07-02,TACNA,MASCULINO,16
2020-07-02,TUMBES,FEMENINO,48
2020-07-02,TUMBES,MASCULINO,75
2020-07-02,UCAYALI,FEMENINO,19
2020-07-02,UCAYALI,MASCULINO,17
2020-07-03,AMAZONAS,FEMENINO,92
2020-07-03,AMAZONAS,MASCULINO,145
2020-07-03,ANCASH,FEMENINO,63
2020-07-03,ANCASH,MASCULINO,71
2020-07-03,APURIMAC,FEMENINO,4
2020-07-03,APURIMAC,MASCULINO,5
2020-07-03,AREQUIPA,FEMENINO,56
2020-07-03,AREQUIPA,MASCULINO,77
2020-07-03,AYACUCHO,FEMENINO,9
2020-07-03,AYACUCHO,MASCULINO,16
2020-07-03,CAJAMARCA,FEMENINO,38
2020-07-03,CAJAMARCA,MASCULINO,55
2020-07-03,CALLAO,FEMENINO,45
2020-07-03,CALLAO,MASCULINO,52
2020-07-03,CUSCO,FEMENINO,15
2020-07-03,CUSCO,MASCULINO,13
2020-07-03,HUANCAVELICA,FEMENINO,4
2020-07-03,HUANCAVELICA,MASCULINO,11
2020-07-03,HUANUCO,FEMENINO,99
2020-07-03,HUANUCO,MASCULINO,97
2020-07-03,ICA,FEMENINO,96
2020-07-03,ICA,MASCULINO,83
2020-07-03,JUNIN,FEMENINO,48
2020-07-03,JUNIN,MASCULINO,72
2020-07-03,LA LIBERTAD,FEMENINO,109
2020-07-03,LA LIBERTAD,MASCULINO,125
2020-07-03,LAMBAYEQUE,FEMENINO,73
2020-07-03,LAMBAYEQUE,MASCULINO,77
2020-07-03,LIMA,FEMENINO,673
2020-07-03,LIMA,MASCULINO,877
2020-07-03,LORETO,FEMENINO,31
2020-07-03,LORETO,MASCULINO,37
2020-07-03,MADRE DE DIOS,FEMENINO,30
2020-07-03,MADRE DE DIOS,MASCULINO,43
2020-07-03,MOQUEGUA,FEMENINO,9
2020-07-03,MOQUEGUA,MASCULINO,29
2020-07-03,PASCO,FEMENINO,2
2020-07-03,PASCO,MASCULINO,2
2020-07-03,PIURA,FEMENINO,73
2020-07-03,PIURA,MASCULINO,67
2020-07-03,PUNO,FEMENINO,5
2020-07-03,PUNO,MASCULINO,10
2020-07-03,SAN MARTIN,FEMENINO,75
2020-07-03,SAN MARTIN,MASCULINO,84
2020-07-03,TACNA,FEMENINO,16
2020-07-03,TACNA,MASCULINO,11
2020-07-03,TUMBES,FEMENINO,30
2020-07-03,TUMBES,MASCULINO,27
2020-07-03,UCAYALI,FEMENINO,69
2020-07-03,UCAYALI,MASCULINO,51
2020-07-04,AMAZONAS,FEMENINO,45
2020-07-04,AMAZONAS,MASCULINO,37
2020-07-04,ANCASH,FEMENINO,57
2020-07-04,ANCASH,MASCULINO,71
2020-07-04,APURIMAC,FEMENINO,3
2020-07-04,APURIMAC,MASCULINO,1
2020-07-04,AREQUIPA,FEMENINO,104
2020-07-04,AREQUIPA,MASCULINO,114
2020-07-04,AYACUCHO,FEMENINO,24
2020-07-04,AYACUCHO,MASCULINO,26
2020-07-04,CAJAMARCA,FEMENINO,50
2020-07-04,CAJAMARCA,MASCULINO,61
2020-07-04,CALLAO,FEMENINO,32
2020-07-04,CALLAO,MASCULINO,29
2020-07-04,CUSCO,FEMENINO,10
2020-07-04,CUSCO,MASCULINO,35
2020-07-04,HUANCAVELICA,FEMENINO,8
2020-07-04,HUANCAVELICA,MASCULINO,5
2020-07-04,HUANUCO,FEMENINO,114
2020-07-04,HUANUCO,MASCULINO,95
2020-07-04,ICA,FEMENINO,85
2020-07-04,ICA,MASCULINO,87
2020-07-04,JUNIN,FEMENINO,38
2020-07-04,JUNIN,MASCULINO,39
2020-07-04,LA LIBERTAD,FEMENINO,87
2020-07-04,LA LIBERTAD,MASCULINO,110
2020-07-04,LAMBAYEQUE,FEMENINO,42
2020-07-04,LAMBAYEQUE,MASCULINO,45
2020-07-04,LIMA,FEMENINO,624
2020-07-04,LIMA,MASCULINO,743
2020-07-04,LORETO,FEMENINO,34
2020-07-04,LORETO,MASCULINO,42
2020-07-04,MADRE DE DIOS,FEMENINO,30
2020-07-04,MADRE DE DIOS,MASCULINO,30
2020-07-04,MOQUEGUA,FEMENINO,23
2020-07-04,MOQUEGUA,MASCULINO,28
2020-07-04,PASCO,FEMENINO,10
2020-07-04,PASCO,MASCULINO,6
2020-07-04,PIURA,FEMENINO,84
2020-07-04,PIURA,MASCULINO,67
2020-07-04,PUNO,FEMENINO,11
2020-07-04,PUNO,MASCULINO,7
2020-07-04,SAN MARTIN,FEMENINO,75
2020-07-04,SAN MARTIN,MASCULINO,80
2020-07-04,TACNA,FEMENINO,8
2020-07-04,TACNA,MASCULINO,13
2020-07-04,TUMBES,FEMENINO,24
2020-07-04,TUMBES,MASCULINO,17
2020-07-04,UCAYALI,FEMENINO,22
2020-07-04,UCAYALI,MASCULINO,25
2020-07-05,AMAZONAS,FEMENINO,7
2020-07-05,AMAZONAS,MASCULINO,14
2020-07-05,ANCASH,FEMENINO,21
2020-07-05,ANCASH,MASCULINO,25
2020-07-05,APURIMAC,FEMENINO,1
2020-07-05,APURIMAC,MASCULINO,1
2020-07-05,AREQUIPA,FEMENINO,31
2020-07-05,AREQUIPA,MASCULINO,37
2020-07-05,AYACUCHO,FEMENINO,6
2020-07-05,AYACUCHO,MASCULINO,7
2020-07-05,CAJAMARCA,FEMENINO,36
2020-07-05,CAJAMARCA,MASCULINO,60
2020-07-05,CALLAO,FEMENINO,22
2020-07-05,CALLAO,MASCULINO,23
2020-07-05,CUSCO,FEMENINO,11
2020-07-05,CUSCO,MASCULINO,15
2020-07-05,HUANCAVELICA,FEMENINO,11
2020-07-05,HUANCAVELICA,MASCULINO,13
2020-07-05,HUANUCO,FEMENINO,14
2020-07-05,HUANUCO,MASCULINO,23
2020-07-05,ICA,FEMENINO,59
2020-07-05,ICA,MASCULINO,69
2020-07-05,JUNIN,FEMENINO,74
2020-07-05,JUNIN,MASCULINO,81
2020-07-05,LA LIBERTAD,FEMENINO,22
2020-07-05,LA LIBERTAD,MASCULINO,25
2020-07-05,LAMBAYEQUE,FEMENINO,19
2020-07-05,LAMBAYEQUE,MASCULINO,19
2020-07-05,LIMA,FEMENINO,536
2020-07-05,LIMA,MASCULINO,594
2020-07-05,LORETO,FEMENINO,32
2020-07-05,LORETO,MASCULINO,23
2020-07-05,MADRE DE DIOS,FEMENINO,6
2020-07-05,MADRE DE DIOS,MASCULINO,6
2020-07-05,MOQUEGUA,FEMENINO,2
2020-07-05,MOQUEGUA,MASCULINO,8
2020-07-05,PASCO,FEMENINO,8
2020-07-05,PASCO,MASCULINO,3
2020-07-05,PIURA,FEMENINO,30
2020-07-05,PIURA,MASCULINO,19
2020-07-05,PUNO,FEMENINO,9
2020-07-05,PUNO,MASCULINO,4
2020-07-05,SAN MARTIN,FEMENINO,55
2020-07-05,SAN MARTIN,MASCULINO,44
2020-07-05,TACNA,FEMENINO,3
2020-07-05,TUMBES,FEMENINO,19
2020-07-05,TUMBES,MASCULINO,12
2020-07-05,UCAYALI,FEMENINO,24
2020-07-05,UCAYALI,MASCULINO,20
2020-07-06,AMAZONAS,FEMENINO,72
2020-07-06,AMAZONAS,MASCULINO,73
2020-07-06,ANCASH,FEMENINO,80
2020-07-06,ANCASH,MASCULINO,90
2020-07-06,APURIMAC,FEMENINO,2
2020-07-06,APURIMAC,MASCULINO,4
2020-07-06,AREQUIPA,FEMENINO,39
2020-07-06,AREQUIPA,MASCULINO,43
2020-07-06,AYACUCHO,FEMENINO,26
2020-07-06,AYACUCHO,MASCULINO,23
2020-07-06,CAJAMARCA,FEMENINO,67
2020-07-06,CAJAMARCA,MASCULINO,84
2020-07-06,CALLAO,FEMENINO,44
2020-07-06,CALLAO,MASCULINO,54
2020-07-06,CUSCO,FEMENINO,18
2020-07-06,CUSCO,MASCULINO,22
2020-07-06,HUANCAVELICA,FEMENINO,17
2020-07-06,HUANCAVELICA,MASCULINO,6
2020-07-06,HUANUCO,FEMENINO,39
2020-07-06,HUANUCO,MASCULINO,54
2020-07-06,ICA,FEMENINO,93
2020-07-06,ICA,MASCULINO,93
2020-07-06,JUNIN,FEMENINO,78
2020-07-06,JUNIN,MASCULINO,112
2020-07-06,LA LIBERTAD,FEMENINO,88
2020-07-06,LA LIBERTAD,MASCULINO,109
2020-07-06,LAMBAYEQUE,FEMENINO,80
2020-07-06,LAMBAYEQUE,MASCULINO,73
2020-07-06,LIMA,FEMENINO,699
2020-07-06,LIMA,MASCULINO,807
2020-07-06,LORETO,FEMENINO,46
2020-07-06,LORETO,MASCULINO,76
2020-07-06,MADRE DE DIOS,FEMENINO,23
2020-07-06,MADRE DE DIOS,MASCULINO,40
2020-07-06,MOQUEGUA,FEMENINO,12
2020-07-06,MOQUEGUA,MASCULINO,25
2020-07-06,PASCO,FEMENINO,7
2020-07-06,PASCO,MASCULINO,14
2020-07-06,PIURA,FEMENINO,50
2020-07-06,PIURA,MASCULINO,39
2020-07-06,PUNO,FEMENINO,11
2020-07-06,PUNO,MASCULINO,8
2020-07-06,SAN MARTIN,FEMENINO,36
2020-07-06,SAN MARTIN,MASCULINO,56
2020-07-06,TACNA,FEMENINO,19
2020-07-06,TACNA,MASCULINO,26
2020-07-06,TUMBES,FEMENINO,19
2020-07-06,TUMBES,MASCULINO,26
2020-07-06,UCAYALI,FEMENINO,36
2020-07-06,UCAYALI,MASCULINO,44
2020-07-07,AMAZONAS,FEMENINO,45
2020-07-07,AMAZONAS,MASCULINO,87
2020-07-07,ANCASH,FEMENINO,93
2020-07-07,ANCASH,MASCULINO,102
2020-07-07,APURIMAC,FEMENINO,3
2020-07-07,APURIMAC,MASCULINO,7
2020-07-07,AREQUIPA,FEMENINO,88
2020-07-07,AREQUIPA,MASCULINO,92
2020-07-07,AYACUCHO,FEMENINO,17
2020-07-07,AYACUCHO,MASCULINO,28
2020-07-07,CAJAMARCA,FEMENINO,76
2020-07-07,CAJAMARCA,MASCULINO,99
2020-07-07,CALLAO,FEMENINO,86
2020-07-07,CALLAO,MASCULINO,83
2020-07-07,CUSCO,FEMENINO,19
2020-07-07,CUSCO,MASCULINO,19
2020-07-07,HUANCAVELICA,FEMENINO,7
2020-07-07,HUANCAVELICA,MASCULINO,7
2020-07-07,HUANUCO,FEMENINO,69
2020-07-07,HUANUCO,MASCULINO,62
2020-07-07,ICA,FEMENINO,77
2020-07-07,ICA,MASCULINO,85
2020-07-07,JUNIN,FEMENINO,49
2020-07-07,JUNIN,MASCULINO,55
2020-07-07,LA LIBERTAD,FEMENINO,83
2020-07-07,LA LIBERTAD,MASCULINO,113
2020-07-07,LAMBAYEQUE,FEMENINO,48
2020-07-07,LAMBAYEQUE,MASCULINO,57
2020-07-07,LIMA,FEMENINO,773
2020-07-07,LIMA,MASCULINO,892
2020-07-07,LORETO,FEMENINO,69
2020-07-07,LORETO,MASCULINO,60
2020-07-07,MADRE DE DIOS,FEMENINO,28
2020-07-07,MADRE DE DIOS,MASCULINO,31
2020-07-07,MOQUEGUA,FEMENINO,15
2020-07-07,MOQUEGUA,MASCULINO,22
2020-07-07,PASCO,FEMENINO,6
2020-07-07,PASCO,MASCULINO,16
2020-07-07,PIURA,FEMENINO,72
2020-07-07,PIURA,MASCULINO,81
2020-07-07,PUNO,FEMENINO,5
2020-07-07,PUNO,MASCULINO,13
2020-07-07,SAN MARTIN,FEMENINO,22
2020-07-07,SAN MARTIN,MASCULINO,44
2020-07-07,TACNA,FEMENINO,21
2020-07-07,TACNA,MASCULINO,25
2020-07-07,TUMBES,FEMENINO,17
2020-07-07,TUMBES,MASCULINO,23
2020-07-07,UCAYALI,FEMENINO,37
2020-07-07,UCAYALI,MASCULINO,50
2020-07-08,AMAZONAS,FEMENINO,69
2020-07-08,AMAZONAS,MASCULINO,50
2020-07-08,ANCASH,FEMENINO,41
2020-07-08,ANCASH,MASCULINO,46
2020-07-08,APURIMAC,FEMENINO,1
2020-07-08,APURIMAC,MASCULINO,1
2020-07-08,AREQUIPA,FEMENINO,75
2020-07-08,AREQUIPA,MASCULINO,98
2020-07-08,AYACUCHO,FEMENINO,29
2020-07-08,AYACUCHO,MASCULINO,29
2020-07-08,CAJAMARCA,FEMENINO,68
2020-07-08,CAJAMARCA,MASCULINO,77
2020-07-08,CALLAO,FEMENINO,46
2020-07-08,CALLAO,MASCULINO,54
2020-07-08,CUSCO,FEMENINO,13
2020-07-08,CUSCO,MASCULINO,15
2020-07-08,HUANCAVELICA,FEMENINO,5
2020-07-08,HUANCAVELICA,MASCULINO,6
2020-07-08,HUANUCO,FEMENINO,18
2020-07-08,HUANUCO,MASCULINO,28
2020-07-08,ICA,FEMENINO,50
2020-07-08,ICA,MASCULINO,48
2020-07-08,JUNIN,FEMENINO,24
2020-07-08,JUNIN,MASCULINO,29
2020-07-08,LA LIBERTAD,FEMENINO,62
2020-07-08,LA LIBERTAD,MASCULINO,58
2020-07-08,LAMBAYEQUE,FEMENINO,91
2020-07-08,LAMBAYEQUE,MASCULINO,74
2020-07-08,LIMA,FEMENINO,464
2020-07-08,LIMA,MASCULINO,572
2020-07-08,LORETO,FEMENINO,29
2020-07-08,LORETO,MASCULINO,39
2020-07-08,MADRE DE DIOS,FEMENINO,4
2020-07-08,MADRE DE DIOS,MASCULINO,9
2020-07-08,MOQUEGUA,FEMENINO,17
2020-07-08,MOQUEGUA,MASCULINO,15
2020-07-08,PASCO,FEMENINO,4
2020-07-08,PASCO,MASCULINO,21
2020-07-08,PIURA,FEMENINO,58
2020-07-08,PIURA,MASCULINO,45
2020-07-08,PUNO,FEMENINO,2
2020-07-08,PUNO,MASCULINO,4
2020-07-08,SAN MARTIN,FEMENINO,26
2020-07-08,SAN MARTIN,MASCULINO,47
2020-07-08,TACNA,FEMENINO,17
2020-07-08,TACNA,MASCULINO,25
2020-07-08,TUMBES,FEMENINO,13
2020-07-08,TUMBES,MASCULINO,16
2020-07-08,UCAYALI,FEMENINO,27
2020-07-08,UCAYALI,MASCULINO,30
2020-07-09,AMAZONAS,FEMENINO,34
2020-07-09,AMAZONAS,MASCULINO,36
2020-07-09,ANCASH,FEMENINO,29
2020-07-09,ANCASH,MASCULINO,22
2020-07-09,APURIMAC,FEMENINO,4
2020-07-09,AREQUIPA,FEMENINO,63
2020-07-09,AREQUIPA,MASCULINO,74
2020-07-09,AYACUCHO,FEMENINO,18
2020-07-09,AYACUCHO,MASCULINO,16
2020-07-09,CAJAMARCA,FEMENINO,33
2020-07-09,CAJAMARCA,MASCULINO,34
2020-07-09,CALLAO,FEMENINO,54
2020-07-09,CALLAO,MASCULINO,68
2020-07-09,CUSCO,FEMENINO,14
2020-07-09,CUSCO,MASCULINO,12
2020-07-09,HUANCAVELICA,FEMENINO,3
2020-07-09,HUANCAVELICA,MASCULINO,6
2020-07-09,HUANUCO,FEMENINO,36
2020-07-09,HUANUCO,MASCULINO,62
2020-07-09,ICA,FEMENINO,52
2020-07-09,ICA,MASCULINO,60
2020-07-09,JUNIN,FEMENINO,19
2020-07-09,JUNIN,MASCULINO,15
2020-07-09,LA LIBERTAD,FEMENINO,68
2020-07-09,LA LIBERTAD,MASCULINO,64
2020-07-09,LAMBAYEQUE,FEMENINO,46
2020-07-09,LAMBAYEQUE,MASCULINO,18
2020-07-09,LIMA,FEMENINO,566
2020-07-09,LIMA,MASCULINO,558
2020-07-09,LORETO,FEMENINO,43
2020-07-09,LORETO,MASCULINO,29
2020-07-09,MADRE DE DIOS,FEMENINO,6
2020-07-09,MADRE DE DIOS,MASCULINO,11
2020-07-09,MOQUEGUA,FEMENINO,10
2020-07-09,MOQUEGUA,MASCULINO,14
2020-07-09,PASCO,FEMENINO,5
2020-07-09,PASCO,MASCULINO,3
2020-07-09,PIURA,FEMENINO,38
2020-07-09,PIURA,MASCULINO,33
2020-07-09,PUNO,MASCULINO,3
2020-07-09,SAN MARTIN,FEMENINO,30
2020-07-09,SAN MARTIN,MASCULINO,49
2020-07-09,TACNA,FEMENINO,33
2020-07-09,TACNA,MASCULINO,43
2020-07-09,TUMBES,FEMENINO,18
2020-07-09,TUMBES,MASCULINO,26
2020-07-09,UCAYALI,FEMENINO,22
2020-07-09,UCAYALI,MASCULINO,23
2020-07-10,AMAZONAS,FEMENINO,40
2020-07-10,AMAZONAS,MASCULINO,39
2020-07-10,ANCASH,FEMENINO,73
2020-07-10,ANCASH,MASCULINO,78
2020-07-10,APURIMAC,FEMENINO,8
2020-07-10,APURIMAC,MASCULINO,6
2020-07-10,AREQUIPA,FEMENINO,151
2020-07-10,AREQUIPA,MASCULINO,187
2020-07-10,AYACUCHO,FEMENINO,38
2020-07-10,AYACUCHO,MASCULINO,34
2020-07-10,CAJAMARCA,FEMENINO,91
2020-07-10,CAJAMARCA,MASCULINO,91
2020-07-10,CALLAO,FEMENINO,58
2020-07-10,CALLAO,MASCULINO,52
2020-07-10,CUSCO,FEMENINO,36
2020-07-10,CUSCO,MASCULINO,58
2020-07-10,HUANCAVELICA,FEMENINO,10
2020-07-10,HUANCAVELICA,MASCULINO,10
2020-07-10,HUANUCO,FEMENINO,48
2020-07-10,HUANUCO,MASCULINO,38
2020-07-10,ICA,FEMENINO,99
2020-07-10,ICA,MASCULINO,94
2020-07-10,JUNIN,FEMENINO,70
2020-07-10,JUNIN,MASCULINO,83
2020-07-10,LA LIBERTAD,FEMENINO,158
2020-07-10,LA LIBERTAD,MASCULINO,141
2020-07-10,LAMBAYEQUE,FEMENINO,93
2020-07-10,LAMBAYEQUE,MASCULINO,78
2020-07-10,LIMA,FEMENINO,923
2020-07-10,LIMA,MASCULINO,915
2020-07-10,LORETO,FEMENINO,64
2020-07-10,LORETO,MASCULINO,83
2020-07-10,MADRE DE DIOS,FEMENINO,22
2020-07-10,MADRE DE DIOS,MASCULINO,31
2020-07-10,MOQUEGUA,FEMENINO,24
2020-07-10,MOQUEGUA,MASCULINO,52
2020-07-10,PASCO,FEMENINO,19
2020-07-10,PASCO,MASCULINO,39
2020-07-10,PIURA,FEMENINO,141
2020-07-10,PIURA,MASCULINO,114
2020-07-10,PUNO,FEMENINO,12
2020-07-10,PUNO,MASCULINO,9
2020-07-10,SAN MARTIN,FEMENINO,83
2020-07-10,SAN MARTIN,MASCULINO,90
2020-07-10,TACNA,FEMENINO,30
2020-07-10,TACNA,MASCULINO,35
2020-07-10,TUMBES,FEMENINO,47
2020-07-10,TUMBES,MASCULINO,33
2020-07-10,UCAYALI,FEMENINO,77
2020-07-10,UCAYALI,MASCULINO,86
2020-07-11,AMAZONAS,FEMENINO,45
2020-07-11,AMAZONAS,MASCULINO,47
2020-07-11,ANCASH,FEMENINO,90
2020-07-11,ANCASH,MASCULINO,99
2020-07-11,APURIMAC,FEMENINO,12
2020-07-11,APURIMAC,MASCULINO,16
2020-07-11,AREQUIPA,FEMENINO,139
2020-07-11,AREQUIPA,MASCULINO,186
2020-07-11,AYACUCHO,FEMENINO,16
2020-07-11,AYACUCHO,MASCULINO,34
2020-07-11,CAJAMARCA,FEMENINO,81
2020-07-11,CAJAMARCA,MASCULINO,90
2020-07-11,CALLAO,FEMENINO,36
2020-07-11,CALLAO,MASCULINO,48
2020-07-11,CUSCO,FEMENINO,46
2020-07-11,CUSCO,MASCULINO,38
2020-07-11,HUANCAVELICA,FEMENINO,9
2020-07-11,HUANCAVELICA,MASCULINO,8
2020-07-11,HUANUCO,FEMENINO,119
2020-07-11,HUANUCO,MASCULINO,85
2020-07-11,ICA,FEMENINO,74
2020-07-11,ICA,MASCULINO,81
2020-07-11,JUNIN,FEMENINO,85
2020-07-11,JUNIN,MASCULINO,117
2020-07-11,LA LIBERTAD,FEMENINO,93
2020-07-11,LA LIBERTAD,MASCULINO,122
2020-07-11,LAMBAYEQUE,FEMENINO,58
2020-07-11,LAMBAYEQUE,MASCULINO,65
2020-07-11,LIMA,FEMENINO,659
2020-07-11,LIMA,MASCULINO,756
2020-07-11,LORETO,FEMENINO,59
2020-07-11,LORETO,MASCULINO,35
2020-07-11,MADRE DE DIOS,FEMENINO,28
2020-07-11,MADRE DE DIOS,MASCULINO,17
2020-07-11,MOQUEGUA,FEMENINO,28
2020-07-11,MOQUEGUA,MASCULINO,29
2020-07-11,PASCO,FEMENINO,13
2020-07-11,PASCO,MASCULINO,18
2020-07-11,PIURA,FEMENINO,144
2020-07-11,PIURA,MASCULINO,106
2020-07-11,PUNO,FEMENINO,6
2020-07-11,PUNO,MASCULINO,4
2020-07-11,SAN MARTIN,FEMENINO,40
2020-07-11,SAN MARTIN,MASCULINO,45
2020-07-11,TACNA,FEMENINO,22
2020-07-11,TACNA,MASCULINO,47
2020-07-11,TUMBES,FEMENINO,47
2020-07-11,TUMBES,MASCULINO,30
2020-07-11,UCAYALI,FEMENINO,59
2020-07-11,UCAYALI,MASCULINO,39
2020-07-12,AMAZONAS,FEMENINO,40
2020-07-12,AMAZONAS,MASCULINO,45
2020-07-12,ANCASH,FEMENINO,48
2020-07-12,ANCASH,MASCULINO,54
2020-07-12,APURIMAC,FEMENINO,1
2020-07-12,AREQUIPA,FEMENINO,28
2020-07-12,AREQUIPA,MASCULINO,32
2020-07-12,AYACUCHO,FEMENINO,12
2020-07-12,AYACUCHO,MASCULINO,11
2020-07-12,CAJAMARCA,FEMENINO,43
2020-07-12,CAJAMARCA,MASCULINO,60
2020-07-12,CALLAO,FEMENINO,37
2020-07-12,CALLAO,MASCULINO,31
2020-07-12,CUSCO,FEMENINO,6
2020-07-12,CUSCO,MASCULINO,7
2020-07-12,HUANCAVELICA,FEMENINO,17
2020-07-12,HUANCAVELICA,MASCULINO,8
2020-07-12,HUANUCO,FEMENINO,95
2020-07-12,HUANUCO,MASCULINO,80
2020-07-12,ICA,FEMENINO,22
2020-07-12,ICA,MASCULINO,24
2020-07-12,JUNIN,FEMENINO,53
2020-07-12,JUNIN,MASCULINO,61
2020-07-12,LA LIBERTAD,FEMENINO,35
2020-07-12,LA LIBERTAD,MASCULINO,39
2020-07-12,LAMBAYEQUE,FEMENINO,22
2020-07-12,LAMBAYEQUE,MASCULINO,19
2020-07-12,LIMA,FEMENINO,479
2020-07-12,LIMA,MASCULINO,538
2020-07-12,LORETO,FEMENINO,23
2020-07-12,LORETO,MASCULINO,24
2020-07-12,MADRE DE DIOS,FEMENINO,5
2020-07-12,MADRE DE DIOS,MASCULINO,8
2020-07-12,MOQUEGUA,FEMENINO,11
2020-07-12,MOQUEGUA,MASCULINO,13
