FECHA_FALLECIMIENTO,DEPARTAMENTO,SEXO,defunciones
2020-08-26,PUNO,MASCULINO,10
2020-08-26,PUNO,FEMENINO,6
2020-08-26,SAN MARTIN,MASCULINO,1
2020-08-26,SAN MARTIN,FEMENINO,1
2020-08-26,TACNA,MASCULINO,7
2020-08-26,TACNA,FEMENINO,1
2020-08-26,TUMBES,MASCULINO,1
2020-08-26,TUMBES,FEMENINO,2
2020-08-26,UCAYALI,MASCULINO,2
2020-08-26,UCAYALI,FEMENINO,1
2020-08-27,AMAZONAS,MASCULINO,1
2020-08-27,AMAZONAS,FEMENINO,2
2020-08-27,ANCASH,MASCULINO,6
2020-08-27,ANCASH,FEMENINO,4
2020-08-27,APURIMAC,MASCULINO,4
2020-08-27,APURIMAC,FEMENINO,1
2020-08-27,AREQUIPA,MASCULINO,13
2020-08-27,AREQUIPA,FEMENINO,15
2020-08-27,AYACUCHO,MASCULINO,3
2020-08-27,AYACUCHO,FEMENINO,1
2020-08-27,CAJAMARCA,MASCULINO,3
2020-08-27,CAJAMARCA,FEMENINO,3
2020-08-27,CALLAO,MASCULINO,12
2020-08-27,CALLAO,FEMENINO,10
2020-08-27,CUSCO,MASCULINO,10
2020-08-27,CUSCO,FEMENINO,13
2020-08-27,HUANCAVELICA,MASCULINO,3
2020-08-27,HUANUCO,MASCULINO,4
2020-08-27,HUANUCO,FEMENINO,7
2020-08-27,ICA,MASCULINO,12
2020-08-27,ICA,FEMENINO,9
2020-08-27,JUNIN,MASCULINO,16
2020-08-27,JUNIN,FEMENINO,9
2020-08-27,LA LIBERTAD,MASCULINO,5
2020-08-27,LA LIBERTAD,FEMENINO,7
2020-08-27,LAMBAYEQUE,MASCULINO,12
2020-08-27,LAMBAYEQUE,FEMENINO,9
2020-08-27,LIMA,MASCULINO,123
2020-08-27,LIMA,FEMENINO,88
2020-08-27,LORETO,MASCULINO,4
2020-08-27,LORETO,FEMENINO,2
2020-08-27,MADRE DE DIOS,MASCULINO,3
2020-08-27,MOQUEGUA,MASCULINO,2
2020-08-27,MOQUEGUA,FEMENINO,2
2020-08-27,PASCO,MASCULINO,3
2020-08-27,PIURA,MASCULINO,13
2020-08-27,PIURA,FEMENINO,9
2020-08-27,PUNO,MASCULINO,9
2020-08-27,PUNO,FEMENINO,11
2020-08-27,SAN MARTIN,MASCULINO,7
2020-08-27,SAN MARTIN,FEMENINO,3
2020-08-27,TACNA,MASCULINO,14
2020-08-27,TACNA,FEMENINO,4
2020-08-27,TUMBES,MASCULINO,1
2020-08-27,TUMBES,FEMENINO,1
2020-08-27,UCAYALI,FEMENINO,2
2020-08-28,AMAZONAS,MASCULINO,1
2020-08-28,AMAZONAS,FEMENINO,1
2020-08-28,ANCASH,MASCULINO,6
2020-08-28,ANCASH,FEMENINO,4
2020-08-28,APURIMAC,MASCULINO,2
2020-08-28,APURIMAC,FEMENINO,1
2020-08-28,AREQUIPA,MASCULINO,12
2020-08-28,AREQUIPA,FEMENINO,14
2020-08-28,AYACUCHO,MASCULINO,6
2020-08-28,AYACUCHO,FEMENINO,3
2020-08-28,CAJAMARCA,MASCULINO,8
2020-08-28,CAJAMARCA,FEMENINO,3
2020-08-28,CALLAO,MASCULINO,13
2020-08-28,CALLAO,FEMENINO,5
2020-08-28,CUSCO,MASCULINO,13
2020-08-28,CUSCO,FEMENINO,10
2020-08-28,HUANCAVELICA,MASCULINO,3
2020-08-28,HUANCAVELICA,FEMENINO,2
2020-08-28,HUANUCO,MASCULINO,3
2020-08-28,HUANUCO,FEMENINO,3
2020-08-28,ICA,MASCULINO,9
2020-08-28,ICA,FEMENINO,6
2020-08-28,JUNIN,MASCULINO,17
2020-08-28,JUNIN,FEMENINO,8
2020-08-28,LA LIBERTAD,MASCULINO,15
2020-08-28,LA LIBERTAD,FEMENINO,11
2020-08-28,LAMBAYEQUE,MASCULINO,5
2020-08-28,LAMBAYEQUE,FEMENINO,6
2020-08-28,LIMA,MASCULINO,124
2020-08-28,LIMA,FEMENINO,85
2020-08-28,LORETO,MASCULINO,3
2020-08-28,MADRE DE DIOS,MASCULINO,1
2020-08-28,MADRE DE DIOS,FEMENINO,3
2020-08-28,MOQUEGUA,MASCULINO,11
2020-08-28,MOQUEGUA,FEMENINO,1
2020-08-28,PASCO,MASCULINO,4
2020-08-28,PIURA,MASCULINO,6
2020-08-28,PIURA,FEMENINO,10
2020-08-28,PUNO,MASCULINO,14
2020-08-28,PUNO,FEMENINO,4
2020-08-28,SAN MARTIN,MASCULINO,4
2020-08-28,SAN MARTIN,FEMENINO,2
2020-08-28,TACNA,MASCULINO,10
2020-08-28,TACNA,FEMENINO,2
2020-08-28,TUMBES,MASCULINO,2
2020-08-28,TUMBES,FEMENINO,1
2020-08-28,UCAYALI,MASCULINO,4
2020-08-28,UCAYALI,FEMENINO,2
2020-08-29,AMAZONAS,FEMENINO,1
2020-08-29,ANCASH,MASCULINO,15
2020-08-29,ANCASH,FEMENINO,9
2020-08-29,AREQUIPA,MASCULINO,9
2020-08-29,AREQUIPA,FEMENINO,10
2020-08-29,AYACUCHO,MASCULINO,3
2020-08-29,AYACUCHO,FEMENINO,1
2020-08-29,CAJAMARCA,MASCULINO,1
2020-08-29,CAJAMARCA,FEMENINO,5
2020-08-29,CALLAO,MASCULINO,11
2020-08-29,CALLAO,FEMENINO,8
2020-08-29,CUSCO,MASCULINO,12
2020-08-29,CUSCO,FEMENINO,12
2020-08-29,HUANCAVELICA,MASCULINO,8
2020-08-29,HUANCAVELICA,FEMENINO,1
2020-08-29,HUANUCO,MASCULINO,2
2020-08-29,HUANUCO,FEMENINO,4
2020-08-29,ICA,MASCULINO,4
2020-08-29,ICA,FEMENINO,8
2020-08-29,JUNIN,MASCULINO,8
2020-08-29,JUNIN,FEMENINO,8
2020-08-29,LA LIBERTAD,MASCULINO,6
2020-08-29,LA LIBERTAD,FEMENINO,10
2020-08-29,LAMBAYEQUE,MASCULINO,7
2020-08-29,LAMBAYEQUE,FEMENINO,8
2020-08-29,LIMA,MASCULINO,127
2020-08-29,LIMA,FEMENINO,68
2020-08-29,LORETO,MASCULINO,2
2020-08-29,LORETO,FEMENINO,1
2020-08-29,MADRE DE DIOS,MASCULINO,2
2020-08-29,MOQUEGUA,MASCULINO,4
2020-08-29,MOQUEGUA,FEMENINO,2
2020-08-29,PASCO,FEMENINO,1
2020-08-29,PIURA,MASCULINO,10
2020-08-29,PIURA,FEMENINO,10
2020-08-29,PUNO,MASCULINO,10
2020-08-29,PUNO,FEMENINO,4
2020-08-29,SAN MARTIN,MASCULINO,4
2020-08-29,TACNA,MASCULINO,3
2020-08-29,TACNA,FEMENINO,2
2020-08-29,TUMBES,MASCULINO,1
2020-08-29,TUMBES,FEMENINO,1
2020-08-29,UCAYALI,MASCULINO,4
2020-08-29,UCAYALI,FEMENINO,5
2020-08-30,AMAZONAS,MASCULINO,1
2020-08-30,ANCASH,MASCULINO,5
2020-08-30,ANCASH,FEMENINO,7
2020-08-30,APURIMAC,FEMENINO,2
2020-08-30,AREQUIPA,MASCULINO,11
2020-08-30,AREQUIPA,FEMENINO,17
2020-08-30,AYACUCHO,MASCULINO,2
2020-08-30,AYACUCHO,FEMENINO,2
2020-08-30,CAJAMARCA,MASCULINO,5
2020-08-30,CAJAMARCA,FEMENINO,7
2020-08-30,CALLAO,MASCULINO,8
2020-08-30,CALLAO,FEMENINO,10
2020-08-30,CUSCO,MASCULINO,10
2020-08-30,CUSCO,FEMENINO,10
2020-08-30,HUANCAVELICA,MASCULINO,3
2020-08-30,HUANUCO,MASCULINO,3
2020-08-30,HUANUCO,FEMENINO,4
2020-08-30,ICA,MASCULINO,6
2020-08-30,ICA,FEMENINO,10
2020-08-30,JUNIN,MASCULINO,9
2020-08-30,JUNIN,FEMENINO,6
2020-08-30,LA LIBERTAD,MASCULINO,6
2020-08-30,LA LIBERTAD,FEMENINO,7
2020-08-30,LAMBAYEQUE,MASCULINO,9
2020-08-30,LAMBAYEQUE,FEMENINO,7
2020-08-30,LIMA,MASCULINO,106
2020-08-30,LIMA,FEMENINO,55
2020-08-30,LORETO,MASCULINO,1
2020-08-30,LORETO,FEMENINO,1
2020-08-30,MOQUEGUA,MASCULINO,5
2020-08-30,MOQUEGUA,FEMENINO,1
2020-08-30,PASCO,MASCULINO,1
2020-08-30,PASCO,FEMENINO,1
2020-08-30,PIURA,MASCULINO,12
2020-08-30,PIURA,FEMENINO,11
2020-08-30,PUNO,MASCULINO,12
2020-08-30,PUNO,FEMENINO,8
2020-08-30,SAN MARTIN,MASCULINO,1
2020-08-30,SAN MARTIN,FEMENINO,1
2020-08-30,TACNA,MASCULINO,4
2020-08-30,TACNA,FEMENINO,1
2020-08-30,TUMBES,MASCULINO,2
2020-08-30,UCAYALI,MASCULINO,2
2020-08-30,UCAYALI,FEMENINO,2
2020-08-31,AMAZONAS,MASCULINO,2
2020-08-31,ANCASH,MASCULINO,6
2020-08-31,ANCASH,FEMENINO,1
2020-08-31,APURIMAC,MASCULINO,3
2020-08-31,AREQUIPA,MASCULINO,10
2020-08-31,AREQUIPA,FEMENINO,15
2020-08-31,AYACUCHO,MASCULINO,8
2020-08-31,AYACUCHO,FEMENINO,9
2020-08-31,CAJAMARCA,MASCULINO,8
2020-08-31,CAJAMARCA,FEMENINO,4
2020-08-31,CALLAO,MASCULINO,15
2020-08-31,CALLAO,FEMENINO,5
2020-08-31,CUSCO,MASCULINO,14
2020-08-31,CUSCO,FEMENINO,8
2020-08-31,HUANCAVELICA,MASCULINO,5
2020-08-31,HUANUCO,MASCULINO,3
2020-08-31,HUANUCO,FEMENINO,2
2020-08-31,ICA,MASCULINO,5
2020-08-31,ICA,FEMENINO,3
2020-08-31,JUNIN,MASCULINO,6
2020-08-31,JUNIN,FEMENINO,8
2020-08-31,LA LIBERTAD,MASCULINO,10
2020-08-31,LA LIBERTAD,FEMENINO,11
2020-08-31,LAMBAYEQUE,MASCULINO,5
2020-08-31,LAMBAYEQUE,FEMENINO,7
2020-08-31,LIMA,MASCULINO,109
2020-08-31,LIMA,FEMENINO,71
2020-08-31,LORETO,MASCULINO,2
2020-08-31,MADRE DE DIOS,MASCULINO,1
2020-08-31,MOQUEGUA,MASCULINO,5
2020-08-31,MOQUEGUA,FEMENINO,2
2020-08-31,PASCO,MASCULINO,3
2020-08-31,PIURA,MASCULINO,11
2020-08-31,PIURA,FEMENINO,7
2020-08-31,PUNO,MASCULINO,8
2020-08-31,PUNO,FEMENINO,6
2020-08-31,SAN MARTIN,MASCULINO,7
2020-08-31,SAN MARTIN,FEMENINO,2
2020-08-31,TACNA,MASCULINO,8
2020-08-31,TACNA,FEMENINO,1
2020-08-31,TUMBES,MASCULINO,3
2020-08-31,UCAYALI,MASCULINO,4
2020-08-31,UCAYALI,FEMENINO,5
2020-09-01,AMAZONAS,FEMENINO,1
2020-09-01,ANCASH,MASCULINO,4
2020-09-01,ANCASH,FEMENINO,4
2020-09-01,APURIMAC,MASCULINO,2
2020-09-01,APURIMAC,FEMENINO,2
2020-09-01,AREQUIPA,MASCULINO,8
2020-09-01,AREQUIPA,FEMENINO,8
2020-09-01,AYACUCHO,MASCULINO,5
2020-09-01,AYACUCHO,FEMENINO,1
2020-09-01,CAJAMARCA,MASCULINO,3
2020-09-01,CAJAMARCA,FEMENINO,1
2020-09-01,CALLAO,MASCULINO,12
2020-09-01,CALLAO,FEMENINO,6
2020-09-01,CUSCO,MASCULINO,4
2020-09-01,CUSCO,FEMENINO,4
2020-09-01,HUANCAVELICA,MASCULINO,3
2020-09-01,HUANCAVELICA,FEMENINO,2
2020-09-01,HUANUCO,MASCULINO,4
2020-09-01,ICA,MASCULINO,11
2020-09-01,ICA,FEMENINO,5
2020-09-01,JUNIN,MASCULINO,8
2020-09-01,JUNIN,FEMENINO,7
2020-09-01,LA LIBERTAD,MASCULINO,9
2020-09-01,LA LIBERTAD,FEMENINO,9
2020-09-01,LAMBAYEQUE,MASCULINO,5
2020-09-01,LAMBAYEQUE,FEMENINO,3
2020-09-01,LIMA,MASCULINO,119
2020-09-01,LIMA,FEMENINO,75
2020-09-01,MOQUEGUA,MASCULINO,4
2020-09-01,MOQUEGUA,FEMENINO,2
2020-09-01,PASCO,MASCULINO,1
2020-09-01,PASCO,FEMENINO,1
2020-09-01,PIURA,MASCULINO,13
2020-09-01,PIURA,FEMENINO,5
2020-09-01,PUNO,MASCULINO,11
2020-09-01,PUNO,FEMENINO,4
2020-09-01,SAN MARTIN,MASCULINO,2
2020-09-01,TACNA,MASCULINO,4
2020-09-01,TACNA,FEMENINO,1
2020-09-01,TUMBES,MASCULINO,3
2020-09-01,TUMBES,FEMENINO,1
2020-09-01,UCAYALI,MASCULINO,3
2020-09-01,UCAYALI,FEMENINO,1
2020-09-02,AMAZONAS,MASCULINO,1
2020-09-02,ANCASH,MASCULINO,4
2020-09-02,ANCASH,FEMENINO,2
2020-09-02,APURIMAC,MASCULINO,5
2020-09-02,APURIMAC,FEMENINO,1
2020-09-02,AREQUIPA,MASCULINO,6
2020-09-02,AREQUIPA,FEMENINO,11
2020-09-02,AYACUCHO,MASCULINO,9
2020-09-02,AYACUCHO,FEMENINO,2
2020-09-02,CAJAMARCA,MASCULINO,7
2020-09-02,CAJAMARCA,FEMENINO,2
2020-09-02,CALLAO,MASCULINO,11
2020-09-02,CALLAO,FEMENINO,7
2020-09-02,CUSCO,MASCULINO,11
2020-09-02,CUSCO,FEMENINO,9
2020-09-02,HUANCAVELICA,MASCULINO,1
2020-09-02,HUANCAVELICA,FEMENINO,1
2020-09-02,HUANUCO,MASCULINO,1
2020-09-02,HUANUCO,FEMENINO,2
2020-09-02,ICA,MASCULINO,7
2020-09-02,ICA,FEMENINO,9
2020-09-02,JUNIN,MASCULINO,4
2020-09-02,JUNIN,FEMENINO,4
2020-09-02,LA LIBERTAD,MASCULINO,13
2020-09-02,LA LIBERTAD,FEMENINO,5
2020-09-02,LAMBAYEQUE,MASCULINO,8
2020-09-02,LAMBAYEQUE,FEMENINO,12
2020-09-02,LIMA,MASCULINO,135
2020-09-02,LIMA,FEMENINO,58
2020-09-02,LORETO,MASCULINO,2
2020-09-02,MADRE DE DIOS,MASCULINO,1
2020-09-02,MOQUEGUA,MASCULINO,2
2020-09-02,PASCO,MASCULINO,1
2020-09-02,PASCO,FEMENINO,1
2020-09-02,PIURA,MASCULINO,9
2020-09-02,PIURA,FEMENINO,5
2020-09-02,PUNO,MASCULINO,9
2020-09-02,PUNO,FEMENINO,7
2020-09-02,SAN MARTIN,MASCULINO,2
2020-09-02,TACNA,MASCULINO,4
2020-09-02,TACNA,FEMENINO,8
2020-09-02,TUMBES,MASCULINO,2
2020-09-02,TUMBES,FEMENINO,1
2020-09-02,UCAYALI,MASCULINO,2
2020-09-02,UCAYALI,FEMENINO,1
2020-09-03,AMAZONAS,FEMENINO,1
2020-09-03,ANCASH,MASCULINO,5
2020-09-03,ANCASH,FEMENINO,6
2020-09-03,APURIMAC,FEMENINO,3
2020-09-03,AREQUIPA,MASCULINO,8
2020-09-03,AREQUIPA,FEMENINO,11
2020-09-03,AYACUCHO,MASCULINO,5
2020-09-03,CAJAMARCA,MASCULINO,4
2020-09-03,CAJAMARCA,FEMENINO,1
2020-09-03,CALLAO,MASCULINO,6
2020-09-03,CALLAO,FEMENINO,3
2020-09-03,CUSCO,MASCULINO,8
2020-09-03,CUSCO,FEMENINO,2
2020-09-03,HUANCAVELICA,MASCULINO,1
2020-09-03,HUANUCO,MASCULINO,6
2020-09-03,HUANUCO,FEMENINO,2
2020-09-03,ICA,MASCULINO,8
2020-09-03,ICA,FEMENINO,12
2020-09-03,JUNIN,MASCULINO,9
2020-09-03,JUNIN,FEMENINO,5
2020-09-03,LA LIBERTAD,MASCULINO,9
2020-09-03,LA LIBERTAD,FEMENINO,4
2020-09-03,LAMBAYEQUE,MASCULINO,8
2020-09-03,LAMBAYEQUE,FEMENINO,9
2020-09-03,LIMA,MASCULINO,94
2020-09-03,LIMA,FEMENINO,77
2020-09-03,LORETO,MASCULINO,1
2020-09-03,MADRE DE DIOS,MASCULINO,2
2020-09-03,MOQUEGUA,MASCULINO,2
2020-09-03,PASCO,MASCULINO,1
2020-09-03,PIURA,MASCULINO,11
2020-09-03,PIURA,FEMENINO,7
2020-09-03,PUNO,MASCULINO,9
2020-09-03,PUNO,FEMENINO,4
2020-09-03,SAN MARTIN,MASCULINO,4
2020-09-03,SAN MARTIN,FEMENINO,1
2020-09-03,TACNA,MASCULINO,5
2020-09-03,TACNA,FEMENINO,2
2020-09-03,TUMBES,MASCULINO,4
2020-09-03,UCAYALI,MASCULINO,1
2020-09-03,UCAYALI,FEMENINO,2
2020-09-04,ANCASH,MASCULINO,10
2020-09-04,ANCASH,FEMENINO,3
2020-09-04,APURIMAC,MASCULINO,2
2020-09-04,APURIMAC,FEMENINO,1
2020-09-04,AREQUIPA,MASCULINO,8
2020-09-04,AREQUIPA,FEMENINO,10
2020-09-04,AYACUCHO,MASCULINO,7
2020-09-04,AYACUCHO,FEMENINO,3
2020-09-04,CAJAMARCA,MASCULINO,7
2020-09-04,CAJAMARCA,FEMENINO,3
2020-09-04,CALLAO,MASCULINO,8
2020-09-04,CALLAO,FEMENINO,2
2020-09-04,CUSCO,MASCULINO,6
2020-09-04,CUSCO,FEMENINO,1
2020-09-04,HUANCAVELICA,MASCULINO,1
2020-09-04,HUANCAVELICA,FEMENINO,2
2020-09-04,HUANUCO,MASCULINO,1
2020-09-04,HUANUCO,FEMENINO,2
2020-09-04,ICA,MASCULINO,8
2020-09-04,ICA,FEMENINO,6
2020-09-04,JUNIN,MASCULINO,11
2020-09-04,JUNIN,FEMENINO,6
2020-09-04,LA LIBERTAD,MASCULINO,8
2020-09-04,LA LIBERTAD,FEMENINO,7
2020-09-04,LAMBAYEQUE,MASCULINO,6
2020-09-04,LAMBAYEQUE,FEMENINO,8
2020-09-04,LIMA,MASCULINO,101
2020-09-04,LIMA,FEMENINO,62
2020-09-04,LORETO,MASCULINO,2
2020-09-04,LORETO,FEMENINO,1
2020-09-04,MADRE DE DIOS,MASCULINO,1
2020-09-04,MADRE DE DIOS,FEMENINO,1
2020-09-04,MOQUEGUA,MASCULINO,2
2020-09-04,MOQUEGUA,FEMENINO,1
2020-09-04,PASCO,MASCULINO,1
2020-09-04,PASCO,FEMENINO,3
2020-09-04,PIURA,MASCULINO,12
2020-09-04,PIURA,FEMENINO,10
2020-09-04,PUNO,MASCULINO,10
2020-09-04,PUNO,FEMENINO,8
2020-09-04,SAN MARTIN,FEMENINO,3
2020-09-04,TACNA,MASCULINO,4
2020-09-04,TACNA,FEMENINO,2
2020-09-04,TUMBES,MASCULINO,1
2020-09-04,UCAYALI,FEMENINO,4
2020-09-05,AMAZONAS,MASCULINO,1
2020-09-05,AMAZONAS,FEMENINO,1
2020-09-05,ANCASH,MASCULINO,7
2020-09-05,ANCASH,FEMENINO,6
2020-09-05,APURIMAC,MASCULINO,1
2020-09-05,APURIMAC,FEMENINO,1
2020-09-05,AREQUIPA,MASCULINO,7
2020-09-05,AREQUIPA,FEMENINO,12
2020-09-05,AYACUCHO,MASCULINO,4
2020-09-05,AYACUCHO,FEMENINO,1
2020-09-05,CAJAMARCA,MASCULINO,6
2020-09-05,CAJAMARCA,FEMENINO,3
2020-09-05,CALLAO,MASCULINO,13
2020-09-05,CALLAO,FEMENINO,5
2020-09-05,CUSCO,MASCULINO,8
2020-09-05,CUSCO,FEMENINO,6
2020-09-05,HUANCAVELICA,MASCULINO,4
2020-09-05,HUANUCO,MASCULINO,3
2020-09-05,HUANUCO,FEMENINO,1
2020-09-05,ICA,MASCULINO,5
2020-09-05,ICA,FEMENINO,6
2020-09-05,JUNIN,MASCULINO,5
2020-09-05,JUNIN,FEMENINO,7
2020-09-05,LA LIBERTAD,MASCULINO,3
2020-09-05,LA LIBERTAD,FEMENINO,5
2020-09-05,LAMBAYEQUE,MASCULINO,6
2020-09-05,LAMBAYEQUE,FEMENINO,5
2020-09-05,LIMA,MASCULINO,102
2020-09-05,LIMA,FEMENINO,67
2020-09-05,LORETO,MASCULINO,1
2020-09-05,LORETO,FEMENINO,1
2020-09-05,MOQUEGUA,MASCULINO,1
2020-09-05,MOQUEGUA,FEMENINO,1
2020-09-05,PASCO,MASCULINO,2
2020-09-05,PASCO,FEMENINO,1
2020-09-05,PIURA,MASCULINO,11
2020-09-05,PIURA,FEMENINO,6
2020-09-05,PUNO,MASCULINO,7
2020-09-05,PUNO,FEMENINO,7
2020-09-05,SAN MARTIN,MASCULINO,5
2020-09-05,SAN MARTIN,FEMENINO,3
2020-09-05,TACNA,MASCULINO,5
2020-09-05,TACNA,FEMENINO,2
2020-09-05,TUMBES,MASCULINO,1
2020-09-05,UCAYALI,MASCULINO,4
2020-09-05,UCAYALI,FEMENINO,2
2020-09-06,AMAZONAS,MASCULINO,3
2020-09-06,AMAZONAS,FEMENINO,2
2020-09-06,ANCASH,MASCULINO,5
2020-09-06,ANCASH,FEMENINO,6
2020-09-06,APURIMAC,MASCULINO,1
2020-09-06,APURIMAC,FEMENINO,1
2020-09-06,AREQUIPA,MASCULINO,3
2020-09-06,AREQUIPA,FEMENINO,8
2020-09-06,AYACUCHO,MASCULINO,2
2020-09-06,AYACUCHO,FEMENINO,2
2020-09-06,CAJAMARCA,MASCULINO,7
2020-09-06,CAJAMARCA,FEMENINO,3
2020-09-06,CALLAO,MASCULINO,4
2020-09-06,CALLAO,FEMENINO,4
2020-09-06,CUSCO,MASCULINO,2
2020-09-06,CUSCO,FEMENINO,7
2020-09-06,HUANCAVELICA,MASCULINO,1
2020-09-06,HUANCAVELICA,FEMENINO,1
2020-09-06,HUANUCO,MASCULINO,4
2020-09-06,ICA,MASCULINO,8
2020-09-06,ICA,FEMENINO,7
2020-09-06,JUNIN,MASCULINO,9
2020-09-06,JUNIN,FEMENINO,4
2020-09-06,LA LIBERTAD,MASCULINO,9
2020-09-06,LA LIBERTAD,FEMENINO,4
2020-09-06,LAMBAYEQUE,MASCULINO,15
2020-09-06,LAMBAYEQUE,FEMENINO,9
2020-09-06,LIMA,MASCULINO,97
2020-09-06,LIMA,FEMENINO,63
2020-09-06,LORETO,MASCULINO,4
2020-09-06,MOQUEGUA,MASCULINO,6
2020-09-06,PASCO,MASCULINO,2
2020-09-06,PIURA,MASCULINO,11
2020-09-06,PIURA,FEMENINO,8
2020-09-06,PUNO,MASCULINO,6
2020-09-06,PUNO,FEMENINO,3
2020-09-06,SAN MARTIN,MASCULINO,4
2020-09-06,SAN MARTIN,FEMENINO,1
2020-09-06,TACNA,MASCULINO,4
2020-09-06,TACNA,FEMENINO,2
2020-09-06,TUMBES,MASCULINO,1
2020-09-06,TUMBES,FEMENINO,3
2020-09-06,UCAYALI,MASCULINO,3
2020-09-06,UCAYALI,FEMENINO,4
2020-09-07,AMAZONAS,MASCULINO,2
2020-09-07,AMAZONAS,FEMENINO,1
2020-09-07,ANCASH,MASCULINO,4
2020-09-07,ANCASH,FEMENINO,5
2020-09-07,APURIMAC,MASCULINO,5
2020-09-07,APURIMAC,FEMENINO,1
2020-09-07,AREQUIPA,MASCULINO,8
2020-09-07,AREQUIPA,FEMENINO,9
2020-09-07,AYACUCHO,MASCULINO,3
2020-09-07,AYACUCHO,FEMENINO,5
2020-09-07,CAJAMARCA,MASCULINO,2
2020-09-07,CAJAMARCA,FEMENINO,1
2020-09-07,CALLAO,MASCULINO,15
2020-09-07,CALLAO,FEMENINO,2
2020-09-07,CUSCO,MASCULINO,3
2020-09-07,CUSCO,FEMENINO,1
2020-09-07,HUANCAVELICA,MASCULINO,2
2020-09-07,HUANCAVELICA,FEMENINO,1
2020-09-07,HUANUCO,FEMENINO,1
2020-09-07,ICA,MASCULINO,7
2020-09-07,ICA,FEMENINO,4
2020-09-07,JUNIN,MASCULINO,7
2020-09-07,JUNIN,FEMENINO,4
2020-09-07,LA LIBERTAD,MASCULINO,6
2020-09-07,LA LIBERTAD,FEMENINO,7
2020-09-07,LAMBAYEQUE,MASCULINO,9
2020-09-07,LAMBAYEQUE,FEMENINO,6
2020-09-07,LIMA,MASCULINO,98
2020-09-07,LIMA,FEMENINO,58
2020-09-07,LORETO,FEMENINO,2
2020-09-07,MADRE DE DIOS,MASCULINO,1
2020-09-07,MADRE DE DIOS,FEMENINO,1
2020-09-07,MOQUEGUA,MASCULINO,1
2020-09-07,PASCO,MASCULINO,1
2020-09-07,PIURA,MASCULINO,15
2020-09-07,PIURA,FEMENINO,9
2020-09-07,PUNO,MASCULINO,9
2020-09-07,PUNO,FEMENINO,3
2020-09-07,SAN MARTIN,MASCULINO,1
2020-09-07,SAN MARTIN,FEMENINO,1
2020-09-07,TACNA,MASCULINO,5
2020-09-07,TACNA,FEMENINO,2
2020-09-07,TUMBES,FEMENINO,1
2020-09-07,UCAYALI,MASCULINO,3
2020-09-07,UCAYALI,FEMENINO,1
2020-09-08,AMAZONAS,MASCULINO,2
2020-09-08,AMAZONAS,FEMENINO,1
2020-09-08,ANCASH,MASCULINO,8
2020-09-08,APURIMAC,MASCULINO,1
2020-09-08,APURIMAC,FEMENINO,2
2020-09-08,AREQUIPA,MASCULINO,4
2020-09-08,AREQUIPA,FEMENINO,10
2020-09-08,AYACUCHO,MASCULINO,5
2020-09-08,CAJAMARCA,MASCULINO,2
2020-09-08,CAJAMARCA,FEMENINO,4
2020-09-08,CALLAO,MASCULINO,11
2020-09-08,CALLAO,FEMENINO,5
2020-09-08,CUSCO,MASCULINO,5
2020-09-08,CUSCO,FEMENINO,2
2020-09-08,HUANCAVELICA,MASCULINO,1
2020-09-08,ICA,MASCULINO,6
2020-09-08,ICA,FEMENINO,4
2020-09-08,JUNIN,MASCULINO,7
2020-09-08,JUNIN,FEMENINO,6
2020-09-08,LA LIBERTAD,MASCULINO,5
2020-09-08,LA LIBERTAD,FEMENINO,5
2020-09-08,LAMBAYEQUE,MASCULINO,8
2020-09-08,LAMBAYEQUE,FEMENINO,6
2020-09-08,LIMA,MASCULINO,103
2020-09-08,LIMA,FEMENINO,68
2020-09-08,LORETO,MASCULINO,2
2020-09-08,LORETO,FEMENINO,1
2020-09-08,MADRE DE DIOS,MASCULINO,1
2020-09-08,MOQUEGUA,FEMENINO,1
2020-09-08,PASCO,MASCULINO,2
2020-09-08,PASCO,FEMENINO,2
2020-09-08,PIURA,MASCULINO,7
2020-09-08,PIURA,FEMENINO,4
2020-09-08,PUNO,MASCULINO,10
2020-09-08,PUNO,FEMENINO,2
2020-09-08,SAN MARTIN,MASCULINO,2
2020-09-08,SAN MARTIN,FEMENINO,1
2020-09-08,TACNA,MASCULINO,3
2020-09-08,TUMBES,FEMENINO,1
2020-09-08,UCAYALI,MASCULINO,3
2020-09-08,UCAYALI,FEMENINO,1
2020-09-09,AMAZONAS,MASCULINO,5
2020-09-09,AMAZONAS,FEMENINO,3
2020-09-09,ANCASH,MASCULINO,5
2020-09-09,ANCASH,FEMENINO,2
2020-09-09,AREQUIPA,MASCULINO,6
2020-09-09,AREQUIPA,FEMENINO,16
2020-09-09,AYACUCHO,MASCULINO,7
2020-09-09,AYACUCHO,FEMENINO,1
2020-09-09,CAJAMARCA,MASCULINO,5
2020-09-09,CAJAMARCA,FEMENINO,4
2020-09-09,CALLAO,MASCULINO,15
2020-09-09,CALLAO,FEMENINO,4
2020-09-09,CUSCO,MASCULINO,11
2020-09-09,CUSCO,FEMENINO,3
2020-09-09,HUANCAVELICA,MASCULINO,2
2020-09-09,HUANCAVELICA,FEMENINO,2
2020-09-09,HUANUCO,MASCULINO,5
2020-09-09,HUANUCO,FEMENINO,3
2020-09-09,ICA,MASCULINO,12
2020-09-09,ICA,FEMENINO,4
2020-09-09,JUNIN,MASCULINO,2
